"The 2009 PSSA Writing School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",5,"Female",25,0.0,28.0,72.0,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",5,"Black",22,0.0,22.7,77.3,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",5,"Hispanic",15,0.0,26.7,73.3,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",5,"Economically Disadvantaged",38,0.0,23.7,76.3,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"All students",41,2.4,39.0,56.1,2.4
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"Male",20,0.0,30.0,65.0,5.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"Female",21,4.8,47.6,47.6,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"Black",20,0.0,40.0,60.0,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"Hispanic",14,0.0,35.7,57.1,7.1
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"IEP",12,0.0,25.0,75.0,0.0
126515001,"000007233","Philadelphia",26,"PHILADELPHIA CITY SD","ZIEGLER WILLIAM H SCH",8,"Economically Disadvantaged",33,0.0,33.3,63.6,3.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",5,"All students",51,0.0,43.1,54.9,2.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",5,"Male",17,0.0,29.4,64.7,5.9
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",5,"Female",34,0.0,50.0,50.0,0.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",5,"Black",51,0.0,43.1,54.9,2.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",5,"Economically Disadvantaged",33,0.0,45.5,51.5,3.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",8,"All students",50,4.0,66.0,30.0,0.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",8,"Male",21,4.8,66.7,28.6,0.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",8,"Female",29,3.4,65.5,31.0,0.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",8,"Black",50,4.0,66.0,30.0,0.0
126512850,"000007511","Philadelphia",26,"PHILADELPHIA HARAMBEE INST CS","PHILADELPHIA HARAMBEE INST CS",8,"Economically Disadvantaged",34,5.9,67.6,26.5,0.0
126510016,"000007828","Philadelphia",26,"PHILADELPHIA MONTESSORI CS","PHILADELPHIA MONTESSORI CS",5,"All students",19,0.0,0.0,100.0,0.0
126510016,"000007828","Philadelphia",26,"PHILADELPHIA MONTESSORI CS","PHILADELPHIA MONTESSORI CS",5,"Female",13,0.0,0.0,100.0,0.0
126510016,"000007828","Philadelphia",26,"PHILADELPHIA MONTESSORI CS","PHILADELPHIA MONTESSORI CS",5,"Black",18,0.0,0.0,100.0,0.0
126510016,"000007828","Philadelphia",26,"PHILADELPHIA MONTESSORI CS","PHILADELPHIA MONTESSORI CS",5,"Economically Disadvantaged",15,0.0,0.0,100.0,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"All students",49,0.0,65.3,34.7,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"Male",17,0.0,52.9,47.1,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"Female",32,0.0,71.9,28.1,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"White",31,0.0,67.7,32.3,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"Black",14,0.0,57.1,42.9,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",5,"Economically Disadvantaged",28,0.0,53.6,46.4,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"All students",54,11.1,81.5,7.4,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"Male",15,6.7,80.0,13.3,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"Female",39,12.8,82.1,5.1,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"White",33,12.1,84.8,3.0,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"Black",14,7.1,78.6,14.3,0.0
126513400,"000007647","Philadelphia",26,"PHILADELPHIA PERF ARTS CS","PHILADELPHIA PERF ARTS CS",8,"Economically Disadvantaged",30,13.3,80.0,6.7,0.0
182514568,"000007979","Philadelphia",26,"PLANET ABACUS CS","PLANET ABACUS CS",5,"All students",18,5.6,94.4,0.0,0.0
182514568,"000007979","Philadelphia",26,"PLANET ABACUS CS","PLANET ABACUS CS",5,"Female",10,0.0,100.0,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"All students",129,9.3,90.7,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"Male",47,6.4,93.6,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"Female",82,11.0,89.0,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"White",36,8.3,91.7,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"Black",66,12.1,87.9,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"Asian",25,4.0,96.0,0.0,0.0
126512960,"000007540","Philadelphia",26,"PREPARATORY CS","PREPARATORY CS",11,"Economically Disadvantaged",78,6.4,93.6,0.0,0.0
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"All students",82,0.0,48.8,46.3,4.9
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"Male",36,0.0,41.7,50.0,8.3
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"Female",46,0.0,54.3,43.5,2.2
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"Black",82,0.0,48.8,46.3,4.9
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"IEP",15,0.0,0.0,73.3,26.7
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",5,"Economically Disadvantaged",82,0.0,48.8,46.3,4.9
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",8,"All students",56,0.0,41.1,55.4,3.6
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",8,"Male",33,0.0,33.3,60.6,6.1
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",8,"Female",23,0.0,52.2,47.8,0.0
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",8,"Black",56,0.0,41.1,55.4,3.6
126513290,"000007588","Philadelphia",26,"RENAISSANCE ADVANTAGE CS","RENAISSANCE ADVANTAGE CS",8,"Economically Disadvantaged",56,0.0,41.1,55.4,3.6
126513240,"000007583","Philadelphia",26,"RENAISSANCE CS","RENAISSANCE CS",8,"All students",77,0.0,46.8,53.2,0.0
126513240,"000007583","Philadelphia",26,"RENAISSANCE CS","RENAISSANCE CS",8,"Male",40,0.0,32.5,67.5,0.0
126513240,"000007583","Philadelphia",26,"RENAISSANCE CS","RENAISSANCE CS",8,"Female",37,0.0,62.2,37.8,0.0
126513240,"000007583","Philadelphia",26,"RENAISSANCE CS","RENAISSANCE CS",8,"Black",75,0.0,46.7,53.3,0.0
126513240,"000007583","Philadelphia",26,"RENAISSANCE CS","RENAISSANCE CS",8,"Economically Disadvantaged",26,0.0,42.3,57.7,0.0
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",5,"All students",82,0.0,39.0,58.5,2.4
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",5,"Male",50,0.0,42.0,56.0,2.0
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",5,"Female",32,0.0,34.4,62.5,3.1
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",5,"Black",81,0.0,39.5,58.0,2.5
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",8,"All students",90,0.0,31.1,64.4,4.4
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",8,"Male",35,0.0,22.9,71.4,5.7
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",8,"Female",55,0.0,36.4,60.0,3.6
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",8,"Black",90,0.0,31.1,64.4,4.4
126510008,"000007684","Philadelphia",26,"RICHARD ALLEN PREP CS","RICHARD ALLEN PREP CS",8,"Economically Disadvantaged",70,0.0,30.0,65.7,4.3
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"All students",71,0.0,66.2,33.8,0.0
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"Male",36,0.0,61.1,38.9,0.0
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"Female",35,0.0,71.4,28.6,0.0
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"Black",68,0.0,67.6,32.4,0.0
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"IEP",10,0.0,20.0,80.0,0.0
126510001,"000007677","Philadelphia",26,"RUSSELL BYERS CS","RUSSELL BYERS CS",5,"Economically Disadvantaged",30,0.0,70.0,30.0,0.0
171510293,"000007983","Philadelphia",26,"TRUEBRIGHT SCIENCE ACADEMY","TRUEBRIGHT ACADEMY CS",8,"All students",64,0.0,32.8,53.1,14.1
171510293,"000007983","Philadelphia",26,"TRUEBRIGHT SCIENCE ACADEMY","TRUEBRIGHT ACADEMY CS",8,"Male",30,0.0,16.7,63.3,20.0
171510293,"000007983","Philadelphia",26,"TRUEBRIGHT SCIENCE ACADEMY","TRUEBRIGHT ACADEMY CS",8,"Female",34,0.0,47.1,44.1,8.8
171510293,"000007983","Philadelphia",26,"TRUEBRIGHT SCIENCE ACADEMY","TRUEBRIGHT ACADEMY CS",8,"Black",55,0.0,34.5,50.9,14.5
171510293,"000007983","Philadelphia",26,"TRUEBRIGHT SCIENCE ACADEMY","TRUEBRIGHT ACADEMY CS",8,"Economically Disadvantaged",50,0.0,30.0,60.0,10.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",5,"All students",60,0.0,46.7,53.3,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",5,"Male",27,0.0,40.7,59.3,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",5,"Female",33,0.0,51.5,48.5,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",5,"Black",60,0.0,46.7,53.3,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",5,"Economically Disadvantaged",59,0.0,45.8,54.2,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",8,"All students",54,9.3,66.7,24.1,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",8,"Male",20,15.0,55.0,30.0,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",8,"Female",34,5.9,73.5,20.6,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",8,"Black",52,7.7,67.3,25.0,0.0
126513210,"000007580","Philadelphia",26,"UNIVERSAL INSTITUTE CS","UNIVERSAL INSTITUTE CS",8,"Economically Disadvantaged",53,7.5,67.9,24.5,0.0
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"All students",112,2.7,57.1,36.6,3.6
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"Male",49,2.0,51.0,44.9,2.0
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"Female",63,3.2,61.9,30.2,4.8
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"Black",106,2.8,57.5,35.8,3.8
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"IEP",12,0.0,16.7,75.0,8.3
126513220,"000007581","Philadelphia",26,"WAKISHA CS","WAKISHA CS",8,"Economically Disadvantaged",111,2.7,57.7,36.0,3.6
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",5,"All students",52,0.0,30.8,69.2,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",5,"Male",20,0.0,40.0,60.0,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",5,"Female",32,0.0,25.0,75.0,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",5,"Black",46,0.0,30.4,69.6,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",5,"Economically Disadvantaged",52,0.0,30.8,69.2,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",8,"All students",49,0.0,38.8,59.2,2.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",8,"Male",27,0.0,37.0,59.3,3.7
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",8,"Female",22,0.0,40.9,59.1,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",8,"Black",39,0.0,43.6,56.4,0.0
126513490,"000007674","Philadelphia",26,"WALTER PALMER LDRSHP LEARNING PR","WALTER  PALMER LDRSHP LEARNING P",8,"Economically Disadvantaged",49,0.0,38.8,59.2,2.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",5,"All students",62,0.0,32.3,67.7,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",5,"Male",27,0.0,25.9,74.1,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",5,"Female",35,0.0,37.1,62.9,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",5,"Black",61,0.0,32.8,67.2,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",5,"Economically Disadvantaged",32,0.0,25.0,75.0,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",8,"All students",32,3.1,62.5,31.3,3.1
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",8,"Male",12,8.3,41.7,41.7,8.3
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",8,"Female",20,0.0,75.0,25.0,0.0
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",8,"Black",32,3.1,62.5,31.3,3.1
126513020,"000007548","Philadelphia",26,"WEST OAK LANE CS","WEST OAK LANE CHARTER SCH",8,"Economically Disadvantaged",19,5.3,57.9,36.8,0.0
126510006,"000007722","Philadelphia",26,"WEST PHILA ACHIEVEMENT CS","WEST PHILA ACHIEVEMENT CS",5,"All students",34,0.0,11.8,88.2,0.0
126510006,"000007722","Philadelphia",26,"WEST PHILA ACHIEVEMENT CS","WEST PHILA ACHIEVEMENT CS",5,"Male",18,0.0,11.1,88.9,0.0
126510006,"000007722","Philadelphia",26,"WEST PHILA ACHIEVEMENT CS","WEST PHILA ACHIEVEMENT CS",5,"Female",16,0.0,12.5,87.5,0.0
126510006,"000007722","Philadelphia",26,"WEST PHILA ACHIEVEMENT CS","WEST PHILA ACHIEVEMENT CS",5,"Black",34,0.0,11.8,88.2,0.0
126510006,"000007722","Philadelphia",26,"WEST PHILA ACHIEVEMENT CS","WEST PHILA ACHIEVEMENT CS",5,"Economically Disadvantaged",28,0.0,10.7,89.3,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",5,"All students",46,0.0,52.2,47.8,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",5,"Male",18,0.0,50.0,50.0,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",5,"Female",28,0.0,53.6,46.4,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",5,"Black",43,0.0,51.2,48.8,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",5,"Economically Disadvantaged",43,0.0,51.2,48.8,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",8,"All students",40,2.5,57.5,40.0,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",8,"Male",19,0.0,42.1,57.9,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",8,"Female",21,4.8,71.4,23.8,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",8,"Black",38,2.6,57.9,39.5,0.0
126510007,"000007724","Philadelphia",26,"WISSAHICKON CS","WISSAHICKON CS",8,"Economically Disadvantaged",18,0.0,50.0,50.0,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",8,"All students",62,0.0,46.8,53.2,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",8,"Male",27,0.0,48.1,51.9,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",8,"Female",35,0.0,45.7,54.3,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",8,"Black",59,0.0,45.8,54.2,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",8,"Economically Disadvantaged",42,0.0,47.6,52.4,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",11,"All students",60,6.7,86.7,6.7,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",11,"Male",24,8.3,87.5,4.2,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",11,"Female",36,5.6,86.1,8.3,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",11,"Black",57,5.3,87.7,7.0,0.0
126512860,"000007512","Philadelphia",26,"WORLD COMMUNICATIONS CS","WORLD COMMUNICATIONS CS",11,"Economically Disadvantaged",52,7.7,90.4,1.9,0.0
126513250,"000007584","Philadelphia",26,"YOUNG SCHOLARS CS","YOUNG SCHOLARS CS",8,"All students",54,14.8,72.2,13.0,0.0
126513250,"000007584","Philadelphia",26,"YOUNG SCHOLARS CS","YOUNG SCHOLARS CS",8,"Male",24,8.3,70.8,20.8,0.0
126513250,"000007584","Philadelphia",26,"YOUNG SCHOLARS CS","YOUNG SCHOLARS CS",8,"Female",30,20.0,73.3,6.7,0.0
126513250,"000007584","Philadelphia",26,"YOUNG SCHOLARS CS","YOUNG SCHOLARS CS",8,"Black",53,15.1,71.7,13.2,0.0
126513250,"000007584","Philadelphia",26,"YOUNG SCHOLARS CS","YOUNG SCHOLARS CS",8,"Economically Disadvantaged",43,14.0,69.8,16.3,0.0
120522003,"000007162","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY EL S",5,"All students",97,2.1,85.6,12.4,0.0
120522003,"000007162","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY EL S",5,"Male",50,0.0,82.0,18.0,0.0
120522003,"000007162","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY EL S",5,"Female",47,4.3,89.4,6.4,0.0
120522003,"000007162","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY EL S",5,"White",86,2.3,83.7,14.0,0.0
120522003,"000007162","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY EL S",5,"Economically Disadvantaged",19,0.0,89.5,10.5,0.0
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"All students",459,15.7,78.6,5.2,0.4
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"Male",221,14.9,76.9,7.2,0.9
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"Female",238,16.4,80.3,3.4,0.0
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"White",404,16.3,78.7,4.5,0.5
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"Black",16,6.3,75.0,18.8,0.0
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"Hispanic",35,11.4,80.0,8.6,0.0
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"IEP",57,1.8,77.2,17.5,3.5
120522003,"000005261","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY HS",11,"Economically Disadvantaged",72,8.3,86.1,4.2,1.4
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"All students",222,13.5,82.4,3.6,0.5
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"Male",118,15.3,78.8,5.1,0.8
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"Female",104,11.5,86.5,1.9,0.0
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"White",202,14.9,81.2,3.5,0.5
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"Hispanic",14,0.0,92.9,7.1,0.0
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"IEP",27,3.7,88.9,7.4,0.0
120522003,"000003865","Pike",20,"DELAWARE VALLEY SD","DELAWARE VALLEY MS",8,"Economically Disadvantaged",26,26.9,73.1,0.0,0.0
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"All students",206,0.0,42.7,56.8,0.5
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"Male",108,0.0,34.3,64.8,0.9
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"Female",98,0.0,52.0,48.0,0.0
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"White",174,0.0,41.4,58.0,0.6
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"Hispanic",13,0.0,38.5,61.5,0.0
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"IEP",19,0.0,5.3,89.5,5.3
120522003,"000003864","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE EL SCH",5,"Economically Disadvantaged",57,0.0,43.9,56.1,0.0
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"All students",252,9.5,77.4,12.3,0.8
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"Male",137,6.6,75.9,16.1,1.5
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"Female",115,13.0,79.1,7.8,0.0
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"White",210,8.6,79.5,11.0,1.0
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"Hispanic",25,8.0,72.0,20.0,0.0
